0.00020429,0.00021423,0.00021162,0.00028662,0.0003155,0.0003539,0.00028614,0.00033494,0.00059501,0.00059486,0.00059536,0.00058208,0.00088919,0.00085504,0.00093513,0.00137076,0.00134779,0.00139372,nan,0.0021069,0.00218182,0.00338318,nan,nan,0.00830709,0.00853427,0.00865425,0.018485,0.0186388,0.0182245,0.0387864,
0.00030023,0.00041563,0.0004085,0.00032058,0.00037393,0.00040161,0.00070917,0.00069521,0.00063472,0.00072827,0.00066673,0.00111756,0.00113232,0.00125503,0.00193996,0.00198777,0.00194136,0.00193299,0.00268601,0.00267863,0.0026241,0.00462047,0.0046222,0.00448568,0.00867298,0.0086908,0.00871595,0.0188444,0.0191108,0.0189679,0.0413156,
0.00067277,0.00064052,0.00071225,0.0006752,0.00068077,0.00070553,0.00072562,0.00070936,0.00073669,0.00129727,0.00131037,0.00113961,0.00132881,0.00239908,0.00270401,0.00255306,0.0026229,0.00269933,0.00394978,0.00408515,0.00409541,0.00480263,0.00478814,0.00473862,-0.000654897,0.00869688,0.00961407,0.0190218,0.0191863,0.0192843,0.0421528,
0.00120828,0.00127057,0.0012427,0.00116483,0.00136737,0.00134005,0.00134838,0.00128993,0.00133031,0.00141963,0.00130479,0.00138741,0.00281585,0.0027222,0.00231939,0.0027374,0.00254112,0.00525826,0.00554289,0.00530805,0.00498769,0.0082763,0.00850486,0.00821497,0.0115618,0.0108294,0.0113938,0.0198848,0.0199366,0.019995,0.0433777,
0.00283194,0.00287945,0.00267212,0.0028607,0.00292505,0.0028569,0.00285016,0.00281931,0.00283164,0.00288473,0.00280792,0.00268318,0.00283271,0.00259859,0.00256757,0.00545527,0.0053402,0.00484702,0.00562428,0.00553227,0.00948657,0.00925183,0.00953338,0.00945924,0.0149781,0.0145325,0.0153622,0.0230235,0.0237009,0.0253099,0.0444784,
0.00561441,0.00540593,0.00538762,0.00507351,0.00564595,0.0055554,0.00575758,0.00575128,0.00568122,0.00554963,0.00549861,0.00570648,0.00539818,0.00536465,0.00526541,0.00535105,0.00589251,0.00587125,0.00969262,0.0098194,0.00982774,0.0100253,0.00992383,0.015137,0.0161526,0.0158785,0.0164244,0.0258118,0.0237957,0.0257803,0.0484371,
