100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,89,77,55,46,40,28,23,20,14,12,10,9,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,93,80,57,48,41,29,24,21,14,12,10,9,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,94,81,58,48,41,29,24,21,14,12,11,9,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,82,59,49,42,30,25,21,15,12,11,9,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,83,59,49,42,30,25,21,15,12,11,9,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,83,59,49,42,30,25,21,15,12,11,9,
