0.0002749,0.00029443,0.00029985,0.00039197,0.00043102,0.00042587,0.00064779,0.00072326,0.00074268,0.00087977,0.00098807,0.00104999,0.00126765,0.00143789,0.00161406,0.00194133,0.00206694,0.00235626,0.00277648,0.00318638,0.00368921,0.00512944,0.00617415,0.0070874,0.0100615,0.0118655,0.0137973,0.0199948,0.0236188,0.0268694,0.0312781,
0.00038535,0.00043902,0.00048128,0.00062725,0.00073728,0.0007416,0.00098949,0.00128452,0.0014753,0.0016065,0.00187824,0.00195454,0.002519,0.00263226,0.00271665,0.00323616,0.00373296,0.00416494,-7.30375e+305,0.00608005,0.00713275,0.00991388,0.0118101,0.0137417,0.0195793,0.0232445,0.0267771,0.0383377,0.0451387,0.0516741,0.0603454,
0.00067369,0.00078872,0.00095339,0.00121187,0.00105982,0.00141933,0.00220579,0.00211137,0.00283819,0.00340238,0.0036257,0.00392482,0.00481154,0.00471303,0.00473096,0.00565275,0.00671665,0.00769151,0.0107209,0.0120701,0.0300656,0.0197126,0.0235221,0.0273029,0.0386198,0.0458135,0.053811,0.0766744,0.089233,0.102974,0.11866,
0.00133484,0.00151665,0.0018127,0.00212285,0.00267154,0.00299946,0.00412884,0.0048265,0.00516359,0.00648192,0.00716873,0.00765434,0.0102063,0.00998353,0.0113886,0.0111342,0.0142357,0.0158909,0.020668,0.0238639,0.0277239,0.0387395,0.0464172,0.0540219,0.076131,0.0914405,0.1055,0.150612,0.17671,0.204851,0.234665,
0.0023167,0.00287763,0.00345199,0.00409977,0.00491253,0.00549634,0.00753279,0.00825026,0.00936868,0.0107528,0.0114439,0.0120809,0.0167181,0.0173853,0.0191795,0.0251414,0.0263363,0.0304395,0.0405642,0.0476141,0.0551817,0.0773027,0.0926397,0.10743,0.151947,0.18129,0.209327,0.300748,0.35375,0.40677,0.467608,
0.00436463,0.00530163,0.0065322,0.0079528,0.00871774,0.00934782,0.0115122,0.0125969,0.0136581,0.0158489,0.0177975,0.0193665,0.0226405,0.0293218,0.033979,0.0428442,0.049254,0.0590348,0.0805929,0.0949985,0.110412,0.154874,0.184622,0.214947,0.304351,0.362638,0.419688,0.602569,0.706005,0.815435,0.936486,
