0.00034415,0.00029412,0.00033898,0.00057092,0.00056746,0.00059546,0.00060447,0.00059408,0.00056898,0.00089692,0.00092995,0.00094843,0.00087538,0.00093571,0.00131386,0.00135244,0.00137211,0.00133695,0.00132808,0.00139181,0.00217361,0.0021129,0.00205341,0.0021441,0.00216676,-nan,-nan,0.0033852,nan,0.00346411,0.00839739,0.00862837,0.00857464,0.00853379,0.00858191,0.0185855,0.0182053,0.0185109,0.0186432,0.018397,0.0387398
0.0006656,0.00061967,0.00068301,0.00070525,0.00069907,0.00055896,0.00071624,0.00071353,0.00127527,0.00127019,0.00126853,0.00108414,0.00126353,0.0019326,0.00199416,0.00198455,0.00195672,0.00193889,0.00188011,0.00195463,0.00255047,0.00253425,0.00261551,0.00267036,0.00259558,1.05462e+196,0.00441934,-1.14551e+206,0.0044057,0.00446999,0.00864789,0.0086455,0.0085387,0.00871743,0.00863211,0.0188584,0.018999,0.0188707,0.0190222,0.0190548,0.0400049
0.00057898,0.00071684,0.00073359,0.00069373,0.00071519,0.00121518,0.00133478,0.00130444,0.00125664,0.00133789,0.00105758,0.00122939,0.00269144,0.00255778,0.0022957,0.00257326,0.00253612,0.00254756,0.00253987,0.00229442,0.00373412,0.00396597,0.00380412,0.00399783,0.00389594,0.0047901,0.00464167,1.66538e+198,0.00476842,0.0047794,0.00958712,0.00965077,0.0096372,2.00058e+211,6.54972e+210,0.0189455,0.0191746,0.0191808,0.0191441,0.0191705,0.0437085
0.00127981,0.00138851,0.00137418,0.00137895,0.00129363,0.00136554,0.00133448,0.00136053,0.00130408,0.00135398,0.0024276,0.00248413,0.00254219,0.00262689,0.00266869,0.00260529,0.00243086,0.00265632,0.00510383,0.00505895,0.00521237,0.00494324,0.00525659,0.00550985,0.00793232,0.00819342,0.00829489,0.00841903,0.00842572,0.00848495,0.0104713,0.0106811,0.0104002,0.0100443,0.010174,0.0199351,-3.25757e+226,-2.22892e+226,4.43762e+225,-2.21562e+226,0.0436722
0.00239394,0.00271699,0.00274886,0.00293151,0.00292174,0.00281508,0.00283032,0.00280465,0.00291991,0.00284045,0.00268836,0.00285181,0.00282823,0.00283497,0.00289407,0.00573058,0.0052199,0.005425,0.00515358,0.00513924,0.0051538,0.00582512,0.00927613,0.0092384,0.00934234,0.00930655,0.00946584,0.00951459,0.00975724,0.00965908,0.0154133,0.0151328,0.015615,0.0150945,0.023271,0.0216351,0.0215979,0.0234209,0.021845,0.023365,2.08357e+241
0.00553251,0.00556583,0.00551485,0.00543082,0.00555986,0.00523978,0.00576159,0.0056267,0.00556606,0.00585899,0.00532186,0.00567548,0.00575625,0.00579515,0.0054004,0.00560832,0.00568562,0.00569208,0.00572739,0.00567189,0.00890911,0.00939356,0.00989336,0.00983029,0.00934809,0.00971925,0.00989709,0.00980479,0.00955086,0.0150741,0.0156009,0.0160747,0.0151333,0.015993,0.0257625,0.0247626,0.0254354,0.0250388,0.0256051,0.0222039,0.0467149
