0.000218793,0.000496465,0.000909564,0.00145735,0.0021562,0.00333901,0.00729681,0.0219097,0.0649355,0.176636,0.463946
0.0110392,0.0113535,0.0117674,0.0124173,0.0135412,0.0151404,0.0176634,0.0354957,0.0934261,0.280495,0.636707
0.0297991,0.0302557,0.0307434,0.0316457,0.0331332,0.0352838,0.0383105,0.043718,0.0972337,0.256029,0.643314
0.0620372,0.0629091,0.0637547,0.064616,0.0663111,0.0691372,0.0736304,0.0793667,0.0909708,0.237226,0.600516
0.115874,0.117545,0.11901,0.120559,0.121976,0.125023,0.130592,0.140423,0.154216,-nan,0.527945
0.203864,0.206902,0.209906,0.213117,0.216191,0.21933,0.225107,0.235651,0.252106,0.280703,0.434985
