1000,1000,1000,999,1000,999,658,286,119,52,23
1000,1000,1000,1000,1000,1000,999,579,251,94,46
1000,1000,1000,1000,1000,1000,1000,999,509,216,95
1000,1000,1000,1000,1000,1000,1000,1000,999,432,190
1000,1000,1000,1000,1000,1000,1000,1000,1000,859,380
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,752
