1000,1000,1000,1000,999,1000,999,651,322,161,82
1000,1000,1000,1000,1000,1000,999,671,337,169,85
1000,1000,1000,1000,1000,1000,999,697,349,174,88
1000,1000,1000,1000,1000,1000,1000,712,355,178,89
1000,1000,1000,1000,1000,1000,1000,717,359,180,90
1000,1000,1000,1000,1000,1000,1000,719,360,180,90
