0.000154664,0.000200909,0.000311474,0.000439959,0.000616011,0.000881269,0.00124649,0.00222424,0.00449537,0.00896868,0.0174009
0.000236926,0.00033869,0.000565778,0.000833863,0.00117157,0.00169071,0.00248013,0.0043035,0.00858028,0.0170833,0.0339657
0.000339123,0.000541805,0.000972561,0.00155182,0.00227646,0.00284255,0.00482406,0.00831534,0.0165845,0.0331311,0.0653932
0.000575416,0.000980076,0.00178129,0.00317978,0.00445341,0.00494893,0.00892384,0.0162769,0.0326289,0.0648659,0.128974
0.00108049,0.00188967,0.00352573,0.00597225,0.00887226,0.0101984,0.0169069,0.0322777,0.0644735,0.128453,0.255325
0.00205254,0.0036262,0.0064125,0.00966063,0.0146548,0.0190503,0.0332445,0.0644157,0.128616,0.256283,0.509886
