1000,1000,1000,1000,999,998,693,
1000,1000,1000,1000,1000,1000,999,
1000,1000,1000,1000,1000,1000,1000,
1000,1000,1000,1000,1000,1000,1000,
1000,1000,1000,1000,1000,1000,1000,
